id,title,redirect_url,company,location,description,category,salary_max,contract_type,salary_min,contract_time
5122682354,Business Development Executive (BDE),https://www.adzuna.in/details/5122682354?utm_medium=api&utm_source=6a80409c,ANM Cube P Ltd,"Ator Nagla, Ghaziabad","Job Summary: We are seeking a dynamic and results-driven Business Development Executive (BDE) with a strong ability to leverage tools like LinkedIn Sales Navigator and Apollo.ai for lead generation. The ideal candidate will be responsible for identifying potential business opportunities, building relationships, and converting leads into clients. This role requires a proactive approach, excellent communication skills, and a deep understanding of how to use digital tools for business development.…",Sales Jobs,600000.0,permanent,540000.0,
5121176002,GMLTR-Technical Recruiter,https://www.adzuna.in/details/5121176002?utm_medium=api&utm_source=6a80409c,Globalminds Limited,"Panaji, North Goa","Job: Technical Recruiter Location: Goa Total Years of Experience: 0-1 Years Job Code: GMLTR Responsibility Source, screen, and hire candidates for technical roles (developers, engineers, IT specialists, etc.). Collaborate with hiring managers to understand job requirements. Use job portals, LinkedIn, and networking to find top talent. Conduct interviews, assessments, and background checks . Manage the hiring process , from job posting to offer negotiation. Build and maintain a talent pipeline f…",HR & Recruitment Jobs,100000.0,contract,100000.0,
5122682376,Cloud Developer – MLOps,https://www.adzuna.in/details/5122682376?utm_medium=api&utm_source=6a80409c,Excellence and Eminence LLP,"Bannerghatta Road, Bangalore","Cloud Developer – MLOps Location: Bangalore Experience: 5-10 Years Summary We are seeking an experienced Cloud Developer specializing in MLOps to design, develop, and maintain AWS-based cloud infrastructures that support large-scale applications. This role involves implementing scalable solutions, managing MLOps pipelines for deploying and monitoring machine learning models, and leveraging expertise in Large Language Models (LLM). The ideal candidate will also have strong DevOps capabilities, a…",IT Jobs,3500000.0,permanent,0.0,
5122281950,IT Talent Acquisition Specialist (Contractor),https://www.adzuna.in/details/5122281950?utm_medium=api&utm_source=6a80409c,Version 1,"Bangalore, Karnataka","Job Description This role will sit in the HR team reporting to the Talent Acquisition Manager for India This person will have the opportunity to make a material difference to the company by identifying, attracting and hiring the right candidates for Version 1. This role would suit an individual who has a few years’ experience working as an IT recruiter or in a recruitment team who now wants to take their career to the next level by building an employer brand and a recruitment presence in India …",HR & Recruitment Jobs,,,,
5122283327,Senior Associate - RNA,https://www.adzuna.in/details/5122283327?utm_medium=api&utm_source=6a80409c,WNS Global Services,"Bangalore, Karnataka","Job Description Job Description:We are looking for a detail-oriented and thorough Software Tester/Analyst to join our team. As a Software Tester, you will play a key role in ensuring the quality and reliability of our software applications. You will work closely with developers and product managers to identify, document, and fix defects before the software is released to customers.Key Responsibilities:Develop and execute test plans, test cases, and test scripts based on functional and non-funct…",IT Jobs,,,,
5122682342,Sr. sales executive - Retail & channal lLPL,https://www.adzuna.in/details/5122682342?utm_medium=api&utm_source=6a80409c,KAWEN MANPOWER,"Jayanagar, Bangalore","Key Responsibilities: The incumbent shall be responsible for delivering Annual / Half Yearly / Quarterly / Monthly Sales Targets of the allocated territory through various trade channels such as Retailers, Distributors, Dealers, Sub- Dealers, and Influencers like Builders, Contractors, Architects, Interior Designers, etc. 1. Sales Target Achievement: o Meet and exceed sales targets for assigned territories by driving both retail and channel sales. o Execute a strategic plan to achieve monthly, …",Sales Jobs,500000.0,permanent,300000.0,
5120348786,Corporate Recruiter (In-house recruitment),https://www.adzuna.in/details/5120348786?utm_medium=api&utm_source=6a80409c,Tekwissen India,India,"Overview TekWissen Group is a workforce management provider throughout India and many other countries in the world. Job Title: Corporate Recruiter (In-house recruitment) Location: Visakhapatnam (Onsite) Experience: 1-3 Years Job Type: Full-time Timings: Dayshift - 9.30 AM - 6.30 PM IST Job Description: We are looking for a Corporate Recruiter to join our dynamic talent acquisition team. The ideal candidate will be responsible for sourcing, attracting, and hiring top talent across various depart…",HR & Recruitment Jobs,,,,
5122681732,Mobile Lead Developer,https://www.adzuna.in/details/5122681732?utm_medium=api&utm_source=6a80409c,tyfonecom,"Immedihalli, Bangalore","Position Name: Mobile Lead Developer Location: Bengaluru or Hyderabad No. of position: 1 About the company: Tyfone, a global leader in the SaaS Digital Banking and Digital Payments sector, is redefining how the world engages with digital finance. Our solutions, nFinia and payFinia, empower individuals, businesses, and families to transact and interact with financial technology in seamless, innovative ways. Customers of our technology are U.S banks and credit unions. Tyfone is an equal opportuni…",IT Jobs,,permanent,,full_time
5120348809,Principal Consultant,https://www.adzuna.in/details/5120348809?utm_medium=api&utm_source=6a80409c,Allime Tech Solutions Private Limited,India,"Title: Principal Consultant ARIS (with APG and GRC expertise) Experience: 4 to 5 Yrs Notice Period: 15 Days or Less Location: Andheri East Mumbai Job Description: Key Responsibilities: Customer Adoption & Guidance: Guide customers through their ARIS adoption journey, leveraging deep expertise in ARIS, APG (ARIS Process Governance), and GRC (Governance, Risk, and Compliance) to help them maximize value and navigate challenges. End-to-End Delivery Ownership: Manage the delivery of ARIS, APG, and …",IT Jobs,900000.0,,900000.0,
5122282471,Azure Data Engineering,https://www.adzuna.in/details/5122282471?utm_medium=api&utm_source=6a80409c,Datazymes,"Bangalore, Karnataka","Job Description Experience in setting up data pipelines in Azure. Experience with Azure Data Factory Experience with setting up Azure Data Lake with structured/unstructured data. Candidate needs to be a self-starter and should be able to design, develop and deliver solution without much assistance or supervision. Strong knowledge of Azure services - Storage (AFS, Blob, Data Lake), Azure Functions. Strong knowledge of database - Should be able to write complex queries, schema design. Ability to …",IT Jobs,,,,
5122718271,Health Admin Services Representative,https://www.adzuna.in/details/5122718271?utm_medium=api&utm_source=6a80409c,Trigent Software Private Limited,India,"Job Title: Health Admin Services New Associate Skill Required: Claims Services - Payer Claims Processing Designation: Health Admin Services New Associate Qualification: Any Graduation Years of Experience: 0 to 1 years Education: BA & B.com are priority but we can look for BBA, BMS, BBI, BMM as well Work Location: MDC-7 (Candidates should be located near the location and be comfortable with face-to-face interviews.) Job Summary: You will be a part of the Healthcare Claims team, which is responsi…",Admin Jobs,19362.0,,19362.0,
5122720802,ELECTRICAL QC ENGINEER,https://www.adzuna.in/details/5122720802?utm_medium=api&utm_source=6a80409c,M M K Enterprises,India,"Dear candidates We have following requirement of below job profile for our wellknown cleint Electrical Engineer - Qualification: B.Tech/Diploma Experience: Min. 5yrs (Solar project experience is mandatory), Having knowledge on MMS installation would be added advantage ROLE: Quality Engineer for Solar Projects Location: Rajasthan ( Bari-sid), Accomodation / Transporation by Client OR Allowance shall be paid, food included in salary Duration: 3-4months ( extendable further), joining : 10 -15days …",Engineering Jobs,60000.0,,40000.0,
5121259615,AI Platform Engineer (Python OR Java),https://www.adzuna.in/details/5121259615?utm_medium=api&utm_source=6a80409c,Velotio Technologies,India,"About Velotio : Velotio Technologies is a product engineering company working with innovative startups and enterprises. We have provided full-stack product development for 110 startups across the globe building products in the cloud-native, data engineering, B2B SaaS, IoT & Machine Learning space. Our team of 400 elite software engineers solve hard technical problems while transforming customer ideas into successful products. Requirements Requirement gathering, coding, testing, CI automation an…",IT Jobs,,contract,,full_time
5122282697,Staff SW Engineer,https://www.adzuna.in/details/5122282697?utm_medium=api&utm_source=6a80409c,Visa,"Bangalore, Karnataka","Job Description Visa’s Technology Organization is a community of problem solvers and innovators reshaping the future of commerce. We operate the world’s most sophisticated processing networks capable of handling more than 65k secure transactions a second across 80M merchants, 15k Financial Institutions, and billions of everyday people. While working with us you’ll get to work on complex distributed systems and solve massive scale problems centered on new payment flows, business and data solutio…",IT Jobs,,,,
